Date,Category,Amount,Payment Method,Merchant,Location,Income/Expense,User ID,Transaction ID,Account Balance,Currency,Transaction Time,Day of Week
2023-02-16,Utilities,2108.33,Net Banking,Big Bazaar,Pune,Income,33c5d9b2-fccc-4a6b-a635-a134cdc62fd7,a8990a52-60c8-4afa-b518-737d6a607493,285674.97,INR,07:07:07,Tuesday
2021-02-12,Education,11367.85,Cash,Uber,Chennai,Income,053b25b6-a9ae-43da-965a-eb711f197fae,60583a0d-6aac-4fa8-9b3f-234ed9d767a5,203723.55,INR,00:09:59,Tuesday
2021-10-23,Entertainment,17735.75,Debit Card,Flipkart,Mumbai,Expense,1a8088f6-f969-4c91-bed3-554302c7d866,cb9ffc79-7dd0-4a1f-a911-9ed088fbd24f,101481.78,INR,20:16:52,Friday
2023-06-24,Dining,47740.16,UPI,Big Bazaar,Kolkata,Income,44ccd227-9113-4a13-bc59-c67b3683e19a,f9c666c5-590d-478c-b259-47f79c41a2da,486708.14,INR,15:07:46,Monday
2021-08-16,Dining,17193.25,Debit Card,Flipkart,Kolkata,Expense,016dc1cf-3acc-4a30-8e73-de0883095eba,bbd36b59-3782-4ec4-95b5-a91705302e36,219826.17,INR,10:00:09,Saturday
2021-07-07,Utilities,34648.22,Credit Card,Zomato,Chennai,Income,37ccce22-784e-47d7-a9b5-a73604a51922,7a6d0ee2-2210-49dc-b887-aaf89da9c8d9,450362.36,INR,21:47:53,Friday
2022-02-11,Dining,4242.83,Cash,Zomato,Pune,Income,ceef6d7c-6329-4276-93c7-e61ea3d822a5,153bb6da-221c-4c9b-9032-7fa79609247e,83244.0,INR,23:51:22,Wednesday
2021-01-01,Education,32463.93,UPI,BookMyShow,Mumbai,Expense,2e24fb97-781a-4bd2-805f-f09ff9d40619,1821cc7a-acba-4742-9c4d-01136f6892ad,236876.27,INR,08:04:00,Sunday
2020-05-24,Groceries,25853.87,UPI,Amazon,Pune,Expense,2bf13128-9f3b-45a8-9292-3ddecc990c0e,9c1c55e3-57da-4cc6-9b9d-789130c660fc,230316.9,INR,17:21:07,Saturday
2020-08-19,Dining,97.95,Cash,Amazon,Kolkata,Expense,bb1cd158-72a9-4d88-9757-4e48a14d496b,26337d4d-8e0a-41e0-980a-ca513cf22eae,86881.78,INR,00:41:38,Sunday
2021-02-05,Entertainment,27275.85,Credit Card,Reliance Fresh,Mumbai,Income,2b53f581-c9f4-404f-8982-65593d5caf7b,84b8a574-7576-451d-b2d8-62c33dacc4fe,323019.74,INR,02:53:05,Saturday
2023-06-30,Transportation,29520.31,Credit Card,Swiggy,Pune,Expense,51d58de1-b19a-4ed3-b89c-b50cf692b3e2,6f35fe10-2014-45a0-8bae-9a102e01c0c0,217196.0,INR,10:20:08,Friday
2021-09-02,Groceries,21258.4,UPI,Uber,Pune,Income,f1a21bf5-9a13-43dd-a8f8-cbcc62bff2db,aa430a02-12b7-44ba-a483-911f07506063,451205.89,INR,07:21:03,Sunday
2020-09-20,Groceries,30827.95,Cash,Big Bazaar,Mumbai,Expense,0ab1fe57-c123-4b4a-8df0-7947f9641e7a,a850b3f5-6fe1-43d9-9665-320d3e3330e8,230399.3,INR,12:58:50,Sunday
2021-03-05,Dining,27588.11,Net Banking,Flipkart,Delhi,Income,86334996-7fcd-4dba-bf67-62aaa6d1a358,b566cfd8-910a-4dd2-928e-6964b76ab403,57604.69,INR,23:47:29,Sunday
2023-12-31,Transportation,46707.62,Net Banking,Big Bazaar,Mumbai,Expense,e9451585-3c1c-4b41-85a3-52def0b54985,be10a53a-eb17-44a1-93a3-bafeea686793,369293.95,INR,11:02:05,Sunday
2021-03-02,Utilities,44237.49,Debit Card,Zomato,Chennai,Income,7fb2e93f-b590-4c58-84b7-7d16069a186c,0aa29eda-f232-4bdf-bd10-1155c33ebe40,264988.31,INR,05:12:13,Monday
2023-09-04,Dining,32254.26,UPI,Uber,Pune,Expense,36664eea-74ea-41a7-bd89-118233f66dab,67f1fc2d-edaa-445a-b4f3-81042bd99e97,470392.48,INR,09:49:28,Sunday
2021-12-29,Entertainment,37870.92,Cash,Reliance Fresh,Hyderabad,Income,1343b102-6e0a-4606-87b3-079b715467a4,e158d1b3-6a1c-4b8c-87b9-8c9524ec91d6,90219.9,INR,17:28:35,Saturday
2020-07-21,Utilities,4526.73,Cash,Uber,Ahmedabad,Income,18d856d8-b6f4-4ff4-b983-d97ae2b2d954,4c1483c9-2872-4300-af04-f18e36f0f420,241393.42,INR,11:36:04,Thursday
2022-11-13,Utilities,8651.96,Debit Card,Big Bazaar,Chennai,Income,8af6d610-6282-424b-9358-a5e8b25107e6,8a445819-9bca-48db-9c2b-db4c3654227c,393263.3,INR,22:04:16,Thursday
2022-08-19,Dining,15241.61,Debit Card,Zomato,Ahmedabad,Expense,a2a712a1-9925-4c60-9ff4-d6ec57f27c49,e4241d8b-65f5-4890-bd82-9ab0ad1e2dcc,264776.45,INR,19:35:49,Friday
2024-05-08,Groceries,35831.17,Cash,Big Bazaar,Delhi,Income,ff2fc68e-f22f-4e07-8172-5dc8f04d221c,c579e089-ed4f-4126-a583-f42241fbc1b6,490649.77,INR,22:47:51,Monday
2021-08-31,Health,48977.6,Credit Card,Zomato,Ahmedabad,Expense,4bf1612f-cadf-4e46-aa8d-56d75d7e35c4,cad762a8-d403-4278-b9a4-4eb4f03c30e6,136680.46,INR,20:13:07,Saturday
2021-11-29,Entertainment,1238.19,Credit Card,Amazon,Bengaluru,Expense,3823540e-c405-4de2-bfa6-db1e3401952c,cf3fabf7-8421-46f6-8b46-e630d7a973e8,494930.74,INR,16:22:44,Monday
2022-04-19,Entertainment,21187.3,UPI,Flipkart,Chennai,Income,a6b773f7-428b-4371-943d-c76833432b86,8a9c8ca2-2c73-4d48-9065-146e47976cb8,69670.75,INR,23:54:47,Wednesday
2023-08-16,Education,35364.56,Cash,Zomato,Pune,Expense,ce91f196-a87b-4463-963c-b55518ec5fb6,428a88b4-3b39-4694-885c-704a50216ad5,165843.92,INR,12:25:02,Friday
2023-01-27,Health,4942.75,Credit Card,Amazon,Delhi,Expense,58104687-c15e-4305-bb5a-2e7eecab47b7,c04c1b86-68e8-48aa-a2ec-27ebb66ea0b7,35988.34,INR,10:55:55,Sunday
2022-06-13,Health,27380.47,UPI,Zomato,Bengaluru,Expense,bdc26903-99a7-46f0-b01b-b8a127ed7b0d,f766af74-b3b7-4302-9b3a-9d6b43db2a40,112538.9,INR,02:36:57,Wednesday
2020-06-09,Utilities,41171.5,Debit Card,Amazon,Delhi,Income,23b5e4ac-ec18-4c50-832d-95bbe08058dd,8fed7b2d-3794-4859-9165-f6e9f4b12182,451595.93,INR,16:29:59,Friday
2021-12-20,Transportation,1602.57,UPI,Zomato,Delhi,Income,05971c71-afcc-4fed-80bb-b9c105899ecf,1e309f93-c6f6-45fe-83a9-9c14fdacbc08,248250.44,INR,17:52:19,Thursday
2022-06-10,Utilities,25616.98,UPI,Big Bazaar,Chennai,Expense,cae664ba-dac6-4a30-ab49-7ea87f1fe320,678c07a6-1ec5-4191-9d50-b118c4bf3c6b,387316.67,INR,15:20:29,Monday
2022-02-17,Transportation,33508.37,Cash,Reliance Fresh,Kolkata,Expense,9a01428e-f759-49e7-ad6f-d7772e002563,aa35b171-4079-4844-821d-bc49ffc121fa,408259.47,INR,02:04:17,Monday
2023-08-29,Health,10193.96,Credit Card,Amazon,Chennai,Expense,f069935a-eb0e-46da-af16-6c8f7d61813c,18e53b2e-74af-4f60-a42b-f5242d75b0b4,114038.79,INR,12:58:16,Monday
2020-06-09,Utilities,21271.65,Cash,Big Bazaar,Hyderabad,Expense,993a2fb4-e1f0-42c5-aca9-33c6bca92b22,1f9b548b-650b-42c2-8ad4-b4716be90c6f,343584.94,INR,18:36:16,Wednesday
2020-12-23,Dining,28208.31,Cash,Amazon,Hyderabad,Expense,a0e5dab4-1af8-46db-95b8-d550d6864fb0,c51ca224-62b8-433f-8f78-27ac9db29843,298962.74,INR,00:18:30,Sunday
2020-09-03,Entertainment,8622.97,Credit Card,Zomato,Ahmedabad,Income,60605173-103f-42ee-8951-255ced5e21b3,c87a13b0-d498-4c54-9ca9-1bbaac51cbfd,367096.56,INR,22:38:21,Monday
2023-12-12,Shopping,333.19,UPI,Big Bazaar,Chennai,Income,0e4c384a-60a1-4672-985a-c19e2cf5a487,b2c1e2a5-3916-465f-bbd8-956fc5f9e46f,222745.19,INR,05:24:55,Friday
2021-01-13,Education,18442.03,UPI,Reliance Fresh,Mumbai,Income,c4e1263b-a39e-4144-9480-c881757bcc00,779972b2-8af7-4d41-a7b3-f3f903d65027,271239.15,INR,03:36:43,Friday
2020-01-29,Utilities,10734.6,Cash,BookMyShow,Ahmedabad,Expense,7b583f1a-fb6c-48e7-8e79-1f58a2e261cc,1ebd0a04-213b-48f7-8aa6-286e3e3cabe8,247894.08,INR,20:54:39,Wednesday
2021-05-13,Transportation,18613.22,Debit Card,Big Bazaar,Pune,Expense,8faee10a-e387-4c02-9988-2ce58816a621,451fcac0-6b96-49fc-950e-ad3d2e9665dc,422483.78,INR,09:27:14,Friday
2023-07-13,Health,13788.89,Cash,Zomato,Delhi,Income,7c690970-7ebc-4213-95fa-19c139170068,b64a45f2-c738-4646-8563-84e1fb487121,371719.44,INR,20:34:58,Monday
2020-07-07,Health,19865.73,Cash,BookMyShow,Mumbai,Expense,5431c5a3-2b6c-46e1-bed3-b259f49e9f96,dea8bbd2-5b55-4b31-b6b4-6de897deefb2,161300.78,INR,15:49:38,Tuesday
2021-10-01,Utilities,1296.68,Debit Card,BookMyShow,Bengaluru,Income,438a8671-0f41-44e2-bdd9-f1411e7566f9,702701c3-45d9-412a-a667-ca11ded7c2f5,209677.36,INR,00:04:21,Monday
2024-04-21,Utilities,31801.01,Debit Card,Swiggy,Bengaluru,Expense,970734c8-2601-40fe-b625-7b8093cafcb3,ec765f07-1998-436c-9bca-bb226db3d9e2,158586.59,INR,04:45:47,Wednesday
2023-03-02,Transportation,13340.13,Credit Card,Zomato,Ahmedabad,Income,7f09cd59-33a1-4e7a-bd3f-f9612d041339,2a414d2c-13d8-45e2-a697-3939a1cce334,466439.83,INR,06:49:43,Sunday
2024-04-18,Health,2938.67,Debit Card,Flipkart,Mumbai,Expense,cc8e4b7a-767b-4fc5-b72d-1003ba0c5179,6a1a16b7-d942-4a57-bce2-643ebe19695a,157536.87,INR,17:18:31,Thursday
2020-03-30,Entertainment,32865.36,UPI,Flipkart,Bengaluru,Income,23d2b9d1-c908-48fb-9446-2e4001ea32d1,e7d6d994-9f5b-4869-8776-10d28360d9c9,80676.1,INR,13:09:06,Tuesday
2021-01-18,Dining,20458.12,Cash,Swiggy,Delhi,Expense,73c9a141-56ff-4fde-8fee-ad77e81348e6,6b9ca3de-ab81-4dff-bd89-2b1b80f848c2,19870.12,INR,20:03:50,Saturday
2024-06-21,Dining,38329.3,Net Banking,Reliance Fresh,Bengaluru,Expense,b8a871c7-4457-433c-8b19-1905039d1818,71070751-064a-4528-b88c-a92159d0864d,197918.59,INR,10:40:03,Thursday
2021-08-22,Education,13573.84,Net Banking,Swiggy,Hyderabad,Expense,79759a77-1506-432b-ae22-495abc418cc9,bccbca7d-2370-41fb-b05f-5c1f2f67d86c,404983.84,INR,00:47:18,Sunday
2023-06-12,Shopping,24278.07,Net Banking,BookMyShow,Hyderabad,Income,be73aa30-a913-41a4-a7f6-9a427428b655,fb35724c-11b0-4aa6-93a7-2c0b8de17b66,405501.39,INR,05:08:44,Monday
2024-06-22,Utilities,47830.99,UPI,BookMyShow,Bengaluru,Income,0776ad08-a9bf-48e2-975d-afacb33e385d,91ccc156-596d-4eb5-af1b-080cf6ac7fdc,63422.16,INR,16:01:39,Thursday
2024-02-03,Transportation,49825.56,Debit Card,Big Bazaar,Ahmedabad,Income,e1e29869-da18-45d3-9b86-69266e11fe92,f0a74b9d-ad5f-4524-9a72-3660f117b8d5,202749.41,INR,17:16:36,Saturday
2021-09-01,Dining,35506.49,Debit Card,Amazon,Kolkata,Income,97dd59bf-1b4d-4b1c-a29e-f011c97abf35,858b7b44-bc46-4435-8c3a-629869cda773,19406.58,INR,15:46:24,Thursday
2023-09-12,Transportation,3263.09,Debit Card,BookMyShow,Mumbai,Income,7e9b876d-f403-4ddc-96b8-52fa11599e96,f49d9278-6938-4b5a-af0c-68c15cd87636,19545.85,INR,10:15:15,Saturday
2023-07-21,Shopping,8115.09,Credit Card,Swiggy,Pune,Income,b315c1bd-8d70-43a5-b394-ed3377392f49,443357c8-e7f7-4075-9685-66ab55b5b700,22992.89,INR,04:48:28,Sunday
2022-01-10,Shopping,36252.1,Net Banking,Amazon,Chennai,Income,c9ec7d13-c942-494e-ab72-6bec4e3c077a,ab51228e-21a8-4023-b3ce-a71b6244bdaf,475189.99,INR,13:34:17,Friday
2022-07-18,Transportation,11310.35,Credit Card,BookMyShow,Bengaluru,Income,082997b5-8088-49bf-b09e-3b31414cf34c,3c1ad369-79ef-46ef-8114-70f634a22fd9,53697.88,INR,14:14:14,Wednesday
2021-04-22,Education,3059.68,Debit Card,Uber,Ahmedabad,Income,ed63a4db-3d44-41e2-aee1-fe6b69bc2db4,7d63ab06-fd54-4d87-84f9-54bd1591c047,385323.19,INR,00:55:02,Thursday
2024-05-17,Health,16698.11,Net Banking,Amazon,Bengaluru,Income,e9c7e8b7-a974-4483-a81f-07e06ae9db69,ff6a3af8-7ae1-4d36-8b50-403a87241d81,127374.81,INR,14:50:08,Monday
2020-08-10,Transportation,8158.66,Cash,Swiggy,Ahmedabad,Expense,768ade10-0645-4052-bbeb-a3a8310d3f12,a89b257e-85d8-4efb-996b-03b024634c36,357052.19,INR,14:52:02,Tuesday
2024-06-04,Groceries,49643.6,UPI,Uber,Kolkata,Expense,c0469967-d3d5-461a-9b06-31a9dc28a405,6c59b1cf-75d1-4fe8-8ea8-bcecb6322482,92809.03,INR,17:19:34,Friday
2022-07-05,Utilities,5740.39,Net Banking,Uber,Kolkata,Expense,5949354a-6b58-4beb-9599-500d10c900c5,f4cf316f-8b31-4e35-a661-0ff54dd160de,451295.19,INR,14:27:45,Saturday
2020-03-18,Entertainment,8822.36,UPI,Swiggy,Pune,Expense,fc4c23e1-08b5-4325-b7cf-9d3bb1c3c849,88217bd8-4aff-40d5-9d7b-89b962a9099e,100142.13,INR,08:38:15,Sunday
2024-02-24,Shopping,16138.65,Debit Card,Swiggy,Mumbai,Income,999914f3-c547-4db6-a890-9ec0ac165f07,ba78a35a-64d8-481a-a094-b9c55fcbfd93,30385.79,INR,09:30:58,Saturday
2021-05-25,Education,31066.21,Net Banking,Uber,Chennai,Income,829dab03-8832-4bf4-bd6f-ecb553f33c40,40c5f982-356a-48dc-b269-1dd3407fa6cc,415022.3,INR,04:57:47,Wednesday
2021-10-08,Education,27432.34,Credit Card,Big Bazaar,Mumbai,Income,93a4a79f-29b6-46eb-9e2f-58ee07edaf74,5a4d6766-8097-4e34-bf79-9f2f56fb072f,291251.69,INR,12:44:39,Monday
2023-05-22,Groceries,40038.27,Debit Card,Big Bazaar,Mumbai,Income,ec263747-51be-4f49-a1ee-9e9e67cc1a49,c54dfaec-20e1-416e-989b-b1b49db813e4,307512.98,INR,23:18:25,Sunday
2020-04-28,Health,13545.09,UPI,BookMyShow,Ahmedabad,Income,ce47c7f4-1ae4-4f50-a701-8508c426d5e4,9fbbb02d-7595-4737-9583-286f7b59a4fb,470862.72,INR,05:02:10,Tuesday
2022-02-06,Dining,42868.25,Net Banking,Amazon,Delhi,Income,531b58b8-15d1-415c-9462-193107e15323,8bf8fdaa-9a9e-46cd-be24-30b13c1c0d03,244356.33,INR,16:53:23,Tuesday
2021-04-08,Health,22545.56,Debit Card,Reliance Fresh,Kolkata,Expense,6a7efc0c-df6a-49e9-b4ee-79a816b6937d,b174c18c-f41f-4a9e-bc7c-80b5c344b4b7,421970.67,INR,10:11:56,Monday
2022-07-29,Shopping,48112.11,Net Banking,Zomato,Mumbai,Income,46461118-2109-4afb-8abe-59a6fb4c2c9c,4fb3c68e-4d7a-4225-a6e1-571ffbe34eaa,170689.8,INR,12:34:27,Wednesday
2023-09-29,Health,15150.31,Credit Card,Zomato,Kolkata,Income,e1b69f83-74e2-4355-bc72-0df65617d5f5,f9d5af4b-8716-4f20-91ed-79e9d915cead,50185.14,INR,22:46:11,Tuesday
2023-08-01,Dining,5938.13,Net Banking,Zomato,Pune,Income,7e46a571-3595-489b-9362-d404732663c0,c134797e-be66-401b-8ac4-2c4911de11db,403259.8,INR,03:47:20,Sunday
2021-12-30,Health,24236.61,Net Banking,Big Bazaar,Kolkata,Income,9b603b0c-098d-4bbf-bae4-50e1469c3e4e,f8b3f386-0657-4fc8-928b-ee319b06b631,415470.25,INR,17:19:53,Friday
2023-08-01,Education,11293.47,Credit Card,Swiggy,Ahmedabad,Expense,ffacc699-b0f3-4c53-a91b-d838ab8f6537,541c1c7a-b3fd-4086-b2b5-07d597f4b985,118449.8,INR,19:50:30,Monday
2021-02-12,Dining,9756.43,Credit Card,Swiggy,Kolkata,Income,0dc363b3-8b0f-42b4-94ad-6c20cb1fc715,0adafef6-f54d-436a-8c99-bbbd04c46542,206071.25,INR,05:37:05,Thursday
2023-03-02,Shopping,17908.66,Cash,BookMyShow,Bengaluru,Expense,53beb993-f7c4-4c30-80a2-1764e6ed7130,990329d0-c728-4cbd-b144-4fcb9fff3609,82574.54,INR,04:51:29,Sunday
2023-08-26,Health,35246.7,Debit Card,Swiggy,Ahmedabad,Income,e8562459-8274-4642-be79-3800c35739dc,c470530a-fafc-4352-889b-b540f460f679,24760.35,INR,12:35:02,Sunday
2022-12-16,Shopping,47969.52,Cash,Uber,Ahmedabad,Income,c6f68db5-3a6a-4404-b8f6-858774fe1130,9aa001b8-1f26-4472-8037-7dcba9e8e22d,205787.85,INR,11:45:14,Sunday
2021-04-06,Groceries,38954.83,Cash,Big Bazaar,Ahmedabad,Expense,ab35a576-e4db-403c-a6ed-b4ed4036816d,4a647661-8d29-4eb1-9efa-f1210f146a5b,261985.08,INR,15:25:45,Wednesday
2022-02-28,Dining,188.02,Net Banking,Flipkart,Ahmedabad,Income,2b46b093-f8f5-4e31-838a-6815774c8e35,8d45ab46-e41d-49fa-8af5-6ab1d354eebb,232426.51,INR,11:01:28,Tuesday
2021-09-10,Education,40488.04,Cash,Swiggy,Pune,Expense,3bc111a8-d1a2-4a92-98c5-d21f6f02100d,8eb56ab3-b1ed-4ff1-aa45-984e1f273abe,158238.0,INR,04:04:47,Friday
2023-05-26,Entertainment,36735.83,Cash,Uber,Mumbai,Expense,34242e02-386f-43db-a892-615a96e7f19e,1b45f368-2307-4d32-b36d-43791a323228,217494.84,INR,19:12:46,Monday
2022-09-11,Entertainment,2215.2,Debit Card,Uber,Pune,Income,6d415e17-f33c-4427-b87b-89ef8003f90e,60728dcd-f9a2-4c7d-9287-20668a982e84,185309.33,INR,21:26:59,Friday
2023-10-17,Utilities,30126.4,Net Banking,Reliance Fresh,Chennai,Expense,073d0000-1fe5-41c0-9bf6-191ce9549ca5,3a4cc871-b80c-496a-a714-b4b7c5fbcadf,136240.79,INR,10:23:52,Thursday
2022-07-28,Health,45143.52,UPI,Big Bazaar,Delhi,Income,90e5f169-5c17-49ab-8175-b14859fc3753,9aa768f7-e57f-4ddd-9821-de0c999ca72c,457712.17,INR,16:36:18,Tuesday
2022-11-26,Groceries,1663.68,Cash,Uber,Delhi,Income,7ab02a3c-99c9-480f-a35d-f6aec69450a0,416bd86f-0ece-4882-9fcb-fa0a58a35ac1,166698.82,INR,14:11:18,Monday
2023-05-11,Utilities,13609.73,Debit Card,Flipkart,Hyderabad,Income,030c7fb1-bf9c-4eff-9ff8-c88dd440c96d,bf895d87-5daf-4224-bea9-0209f0bd604e,492017.52,INR,11:14:43,Wednesday
2023-09-30,Dining,34001.82,Debit Card,Uber,Pune,Income,c0f23821-0902-472d-8eb5-9fcf330a07b0,28fb6706-24f3-4738-94a4-6aab3e2b3878,154795.51,INR,02:46:09,Friday
2022-07-21,Health,8683.32,Credit Card,Swiggy,Chennai,Income,4a4a7aa5-aac8-45cb-9daa-71bc848e2971,0475fbeb-5c2e-4af2-a523-f92cbf226b12,26801.93,INR,19:33:52,Thursday
2024-04-27,Entertainment,44854.18,UPI,BookMyShow,Pune,Expense,db34e281-0fc4-4384-a38c-9ae8a0e56bfd,b681a7cc-c1de-4c50-a3eb-341e0e538248,196295.74,INR,19:41:48,Monday
2021-07-30,Transportation,45301.62,Credit Card,Flipkart,Chennai,Expense,803ce77e-ffc3-4c81-aa46-e6044f7f0bf9,9f0cd8de-0c82-4e5d-9490-5c86fe089853,44400.64,INR,18:00:08,Sunday
2020-06-09,Health,47125.6,Credit Card,Reliance Fresh,Bengaluru,Expense,4a00258b-f4b0-4ac1-a04d-a2cac69d3523,72afc6f9-2b24-4b3c-82b7-f95f12953e5d,206007.71,INR,01:05:49,Sunday
2024-03-11,Transportation,36058.34,Net Banking,Big Bazaar,Mumbai,Income,8cedff83-62c0-4ab2-bf12-523a84c24cfb,4167967e-b367-4fd3-879c-e0b8934c37e2,491592.95,INR,04:42:48,Friday
2021-11-28,Dining,24197.87,Cash,Flipkart,Delhi,Income,1d2af3f0-3e52-4dbe-927e-46ffd9bbbfa1,ebbf860a-d827-4cde-bfa2-fcbf54099429,207865.28,INR,17:53:26,Monday
2021-05-30,Health,11687.31,Net Banking,BookMyShow,Hyderabad,Income,52d3a33c-9471-4699-aba8-2dbd8b02e0d1,c297f451-4faa-4f08-b27a-c54ef7cc78c3,144224.81,INR,05:32:25,Tuesday
2021-04-12,Dining,37068.99,Credit Card,Flipkart,Pune,Income,a4ec9187-53b1-43d6-b1c2-71d3f1837482,5493b0f3-9e8d-4397-8e04-ded8e29a52e4,362723.83,INR,20:24:57,Wednesday
2023-07-08,Education,6216.5,UPI,Amazon,Chennai,Expense,9918bc27-5ddc-4b83-93fd-9489b3c1c4fc,90b9f828-e4a8-4f77-8641-245ba434b286,135291.87,INR,01:00:13,Sunday
2020-07-26,Dining,38330.63,Net Banking,Reliance Fresh,Pune,Income,23daf257-8f66-4db2-a798-7bd2744c7f63,31bda424-8ac0-4231-954e-a4d9e7ecee3a,167329.63,INR,21:32:45,Tuesday
2020-10-22,Entertainment,2943.48,Cash,Swiggy,Hyderabad,Income,5c1056e6-6ea8-4ddf-9f06-539f2e535270,a9a5882b-0e5e-4ab1-b7a6-cdbda01f7347,445104.78,INR,01:40:56,Wednesday
2023-07-01,Entertainment,29821.2,Cash,Uber,Hyderabad,Expense,d5a4e1a8-ff7c-4a31-9c60-bbacdd7b4850,566c9d10-9676-419d-8606-98a00ca4f11b,134169.08,INR,16:58:18,Saturday
2022-07-27,Utilities,6961.22,Credit Card,Zomato,Ahmedabad,Expense,6489a13b-7109-4c2a-ae0c-7c95081cea34,19bf27b5-c6ac-4fc9-b55f-a9e2e555cafe,232118.16,INR,23:29:01,Saturday
2023-09-29,Groceries,45368.27,Debit Card,Swiggy,Chennai,Expense,41fa0626-d0ff-4eb0-9183-fe6fbb57a04a,11e5cc37-66da-4b34-80e6-9df2042847de,71966.67,INR,07:52:02,Tuesday
2024-01-05,Entertainment,48568.19,Cash,Reliance Fresh,Delhi,Expense,acbc5b3a-3d6d-4df0-a991-ad8761902014,0f19b5a8-2b71-4891-bcdc-bff4ac23482f,221138.7,INR,07:05:32,Friday
2020-09-03,Transportation,13345.49,UPI,BookMyShow,Mumbai,Income,dec9901d-fb96-4a39-80e4-18f98c605557,922f890b-5b6a-4030-82ad-138f485cd2cd,362841.01,INR,14:02:15,Monday
2023-12-22,Transportation,4548.08,Debit Card,BookMyShow,Kolkata,Income,ee453ef5-abaa-477f-8fb5-b0aff576acd1,e19e9262-c73a-477e-bda1-a2b44be4b82a,121022.69,INR,02:43:41,Saturday
2024-03-22,Shopping,34233.96,Credit Card,Amazon,Pune,Expense,5f9bfaa5-1e8e-4780-8ce2-cce7f74af0ae,8c74f1b2-8db4-453b-a844-53d8f32084ea,28910.37,INR,15:19:29,Friday
2020-01-20,Education,6816.09,Net Banking,Reliance Fresh,Pune,Income,401c4fed-c5d5-481b-a74b-a929bdf72937,94301486-5b37-40bc-b47f-bc976344bfaf,486722.59,INR,04:50:30,Saturday
2022-07-21,Groceries,32837.41,Cash,Flipkart,Ahmedabad,Income,70e0f6ba-daec-4788-a0d9-4749ecff3b5e,26f9ee3c-d59a-439e-acd2-43b28a4f8ea6,9545.24,INR,23:33:34,Friday
2021-01-02,Education,49767.23,Credit Card,BookMyShow,Kolkata,Expense,1bfb3b34-b5a5-4334-9454-589169cf58be,97ec83fa-0441-40f6-9cd0-867cce0763d2,447597.2,INR,03:29:20,Monday
2021-04-29,Dining,19332.37,Debit Card,Swiggy,Delhi,Income,5a01d13c-0c45-4348-aeb7-0cbe47bc79e8,c9e208a2-aa2a-40ff-8dca-d1b5bea8dc7f,229519.84,INR,21:12:23,Saturday
2023-10-07,Transportation,47614.94,Debit Card,Big Bazaar,Delhi,Expense,459f4ead-0755-4689-907e-a26489fbd324,01b28ef8-818f-4de6-aafe-e0d9487ece5f,254178.93,INR,07:53:43,Thursday
2024-06-10,Entertainment,35518.35,Cash,BookMyShow,Delhi,Income,bfc1a2d9-1d26-41eb-bdf9-e3ab2cf9b865,67471cc4-779a-465f-a2f8-51a872c4b16a,182788.13,INR,11:57:41,Saturday
2021-05-19,Transportation,10582.66,Debit Card,Amazon,Kolkata,Expense,0066a13d-b0c0-48b1-8d6a-07d11f603e94,000adeef-c30e-4ad5-a800-2055911a66a1,192726.23,INR,19:10:05,Saturday
2024-04-10,Education,2737.1,Net Banking,Reliance Fresh,Ahmedabad,Expense,c70aa8fc-1e51-4d5b-8671-57ff7fc58650,afccf182-54d3-4204-8889-83424c3ed509,417784.47,INR,20:48:39,Monday
2024-04-13,Transportation,34847.3,UPI,Swiggy,Mumbai,Income,078c9e5f-cdff-4c48-abd0-3212348bc087,ee74aa75-fd9a-4630-b5f2-217490ca0497,243055.97,INR,02:02:03,Tuesday
2022-08-16,Dining,37849.84,Cash,Zomato,Ahmedabad,Expense,e9b14c8c-a176-4d2e-88a1-89ed953ce5e0,8e93022e-d2c0-4633-87da-a27a8c530d4b,236144.04,INR,16:22:15,Friday
2021-10-22,Dining,4741.81,UPI,BookMyShow,Pune,Expense,800e8938-74f2-4799-a85b-b3cd96af3b5a,d1b95049-ffaa-4e11-a97d-1a68c6811c64,405733.27,INR,01:05:57,Friday
2020-03-01,Health,25344.81,Cash,Uber,Kolkata,Income,836eb376-1be5-480f-81c4-6f3357248eab,6a66feb6-b716-4f65-b0ec-9f6d8038880e,448258.54,INR,02:22:39,Saturday
2023-07-09,Utilities,24823.48,Debit Card,Flipkart,Kolkata,Income,3960ccd1-6d2b-4c9c-9842-990d261df842,c0c76d8d-1b83-4e66-a9de-c40e1abaa235,406262.44,INR,00:53:22,Sunday
2023-02-03,Shopping,9306.98,UPI,Amazon,Pune,Expense,4dc0e60b-281f-4d27-8773-be9613b8694c,e2cb9b4c-fb27-466e-a1ec-51685b4aefe5,469904.06,INR,01:25:21,Sunday
2023-09-21,Dining,16055.7,Credit Card,Zomato,Chennai,Income,613154db-b36e-4372-9fb6-ac4d48752f4f,f68a5f0a-5858-4624-beb1-a5ede1adc99e,461838.7,INR,17:59:14,Friday
2020-11-08,Utilities,42255.69,UPI,Reliance Fresh,Delhi,Income,3dd0d254-1484-4aed-bb84-9d52b0d0bbaf,c705dd10-8b86-466b-a553-e2efc4674856,330510.48,INR,11:56:01,Saturday
2023-04-19,Transportation,24726.1,Debit Card,Flipkart,Delhi,Expense,1e6be9ba-4cb3-472b-bfc9-edf44ff0448e,fb7ebb13-c6cb-40f8-a9bd-7dd6ddc1fcd6,60233.9,INR,18:39:06,Thursday
